EOTV.ElapsedDays,EOTV.ElapsedSecs,EOTV.RAPTank1.FuelMass,REV,AOL,EOTV.EarthMJ2000Eq.AOP,EOTV.Earth.SMA,EOTV.EarthMJ2000Eq.RAAN,EOTV.Earth.ECC,EOTV.EarthMJ2000Eq.INC,EOTV.Earth.OrbitPeriod,EOTV.HET1.ThrustDirection1,EOTV.HET1.ThrustDirection2,EOTV.HET1.ThrustDirection3,EOTV.EOTVSolarArrays.ThrustPowerAvailable,EOTV.Earth.BetaAngle,EOTV.TotalMass
53.30363563,4605434.118,-2595.021395,1296,364.4177081,329.7870132,33193.86319,346.0071014,0.005562547,0.003098355,60186.30481,0.338868633,-0.940833699,0,197349.5437,-10.18520558,17900.9786
53.30710785,4605734.118,-2595.425296,1297,176.97317,141.0871509,33196.92393,175.2624741,0.005636577,0.004191601,60194.62948,0.338395136,0.941004108,0,197348.5361,-10.1859203,17900.5747
53.31058007,4606034.118,-2595.829196,1297,363.7904259,326.6575484,33199.98084,350.2557592,0.005709313,0.00308274,60202.94413,0.33863306,-0.940918514,0,197347.4562,-10.18245457,17900.1708
53.3140523,4606334.118,-2596.233097,1298,177.4634681,139.0928853,33203.04035,178.3929481,0.005780888,0.004203778,60211.26622,0.338270566,0.941048896,0,197346.3046,-10.18360668,17899.7669
53.31752452,4606634.118,-2596.636997,1298,363.1396619,323.5391037,33206.09701,354.5266594,0.005851146,0.00306944,60219.58095,0.338426922,-0.940992677,0,197345.0823,-10.17970808,17899.363
53.32099674,4606934.118,-2597.040898,1299,177.9601063,137.1377612,33209.15549,181.5157783,0.005920176,0.004214268,60227.90103,0.338166822,0.941086181,0,197343.79,-10.18128806,17898.9591
53.32446896,4607234.118,-2597.444798,1299,362.4688523,320.4318211,33212.21203,358.8162378,0.005987867,0.003058572,60236.2162,0.3382551,-0.941054455,0,197342.4288,-10.176967,17898.5552
53.32794118,4607534.118,-2597.848699,1300,178.4618674,135.2174894,33215.26975,184.6320548,0.006054269,0.004223004,60244.53497,0.338084907,0.941115612,0,197340.9996,-10.1789636,17898.1513
53.33141341,4607834.118,-2598.252599,1300,361.781757,317.3365846,33218.32631,3.120608324,0.006119308,0.003050245,60252.85095,0.338121807,-0.941102356,0,197339.5035,-10.17423216,17897.7474
53.33488563,4608134.118,-2598.6565,1301,178.9675257,133.3281576,33221.38356,187.7428783,0.006183005,0.004229918,60261.16921,0.338025618,0.941136909,0,197337.9417,-10.17663249,17897.3435
53.33835785,4608434.118,-2599.0604,1301,361.0824404,314.254939,33224.44029,7.435582576,0.006245315,0.003044565,60269.48643,0.338030437,-0.941135178,0,197336.3154,-10.17150437,17896.9396
53.34183007,4608734.118,-2599.464301,1302,179.4758447,131.4661715,33227.4974,190.8493625,0.006306236,0.004234938,60277.80506,0.337989534,0.941149868,0,197334.6259,-10.17429392,17896.5357
53.3453023,4609034.118,-2599.868201,1302,360.3752398,311.1890063,33230.55446,11.75670223,0.006365742,0.003041626,60286.12394,0.337983427,-0.941152062,0,197332.8744,-10.16878438,17896.1318
53.34877452,4609334.118,-2600.272102,1303,179.9855757,129.6282047,33233.61177,193.952637,0.006423821,0.004237993,60294.4439,0.337977016,0.941154364,0,197331.0624,-10.1719471,17895.7279
53.35224674,4609634.118,-2600.676002,1303,359.6647211,308.1413963,33236.66932,16.07928377,0.006480454,0.00304151,60302.76489,0.337982132,-0.941152527,0,197329.1914,-10.16607293,17895.324
53.35571896,4609934.118,-2601.079903,1304,180.4954549,127.8111548,33239.72721,197.0538496,0.006535628,0.004239012,60311.08716,0.3379882,0.941150348,0,197327.2629,-10.16959126,17894.9201
53.35919118,4610234.118,-2601.483804,1304,358.9556212,305.1151115,33242.78542,20.39847653,0.006589325,0.00304428,60319.41071,0.338026746,-0.941136504,0,197325.2784,-10.16337066,17894.5162
53.36266341,4610534.118,-2601.887704,1305,181.0042021,126.012106,33245.84424,200.1541688,0.006641535,0.004237933,60327.73631,0.338022992,0.941137852,0,197323.2396,-10.16722567,17894.1123
53.36613563,4610834.118,-2602.291605,1305,358.2527783,302.1134443,33248.90328,24.70933267,0.006692236,0.003049983,60336.06287,0.338116246,-0.941104353,0,197321.1481,-10.16067819,17893.7084
53.36960785,4611134.118,-2602.695505,1306,181.5105175,124.2282954,33251.9634,203.2547872,0.006741427,0.004234698,60344.39277,0.338081067,0.941116992,0,197319.0057,-10.16484963,17893.30449
53.37308007,4611434.118,-2603.099406,1306,357.5610522,299.1398682,33255.02344,29.00688752,0.006789075,0.003058643,60352.72281,0.3382484,-0.941056863,0,197316.8141,-10.1579961,17892.90059
53.3765523,4611734.118,-2603.503306,1307,182.0130797,122.4570843,33258.0852,206.3569239,0.006835195,0.004229262,60361.05794,0.338161862,0.941087963,0,197314.5753,-10.16246246,17892.49669
53.38002452,4612034.118,-2603.907207,1307,356.8852374,296.197926,33261.14639,33.286247,0.006879738,0.003070257,60369.39189,0.338419807,-0.940995236,0,197312.291,-10.15532491,17892.09279
53.38349674,4612334.118,-2604.311107,1308,182.5105429,120.6959316,33264.21011,209.4618277,0.006922738,0.004221593,60377.73312,0.338264577,0.941051048,0,197309.9631,-10.16006356,17891.68889
53.38696896,4612634.118,-2604.715008,1308,356.2299724,293.2911173,33267.27262,37.54267848,0.006964128,0.003084797,60386.07143,0.338626007,-0.940921053,0,197307.5937,-10.1526651,17891.28499
53.39044118,4612934.118,-2605.118908,1309,183.0015347,118.9423718,33270.33857,212.5707797,0.007003962,0.004211675,60394.41951,0.33838817,0.941006613,0,197305.1847,-10.15765235,17890.88109
53.39391341,4613234.118,-2605.522809,1309,355.5996501,290.4227901,33273.40254,41.77170055,0.007042155,0.003102207,60402.76257,0.338861626,-0.940836223,0,197302.7382,-10.15001709,17890.47719
53.39738563,4613534.118,-2605.926709,1310,183.4846541,117.193995,33276.47097,215.6850956,0.007078779,0.004199507,60411.11814,0.338531358,0.94095511,0,197300.2561,-10.15522833,17890.07329
53.40085785,4613834.118,-2606.33061,1310,354.9983347,287.5960404,33279.53655,45.96916708,0.007113733,0.003122402,60419.46636,0.339120567,-0.94074292,0,197297.7407,-10.14738128,17889.66939
53.40433007,4614134.118,-2606.73451,1311,183.9584702,115.44843,33282.60761,218.8061275,0.007147107,0.004185112,60427.82989,0.338692614,0.940897079,0,197295.194,-10.15279106,17889.26549
53.4078023,4614434.118,-2607.138411,1311,354.4296876,284.8136237,33285.67494,50.13134108,0.007178785,0.003145267,60436.18363,0.339396237,-0.9406435,0,197292.6182,-10.14475802,17888.86159
53.41127452,4614734.118,-2607.542311,1312,184.4215217,113.7033309,33288.74877,221.9352645,0.00720887,0.004168529,60444.55547,0.338870176,0.940833144,0,197290.0155,-10.15034016,17888.45769
53.41474674,4615034.118,-2607.946212,1312,353.8969078,282.0778832,33291.81796,54.25495458,0.007237238,0.003170663,60452.91506,0.33968178,-0.940540424,0,197287.388,-10.14214764,17888.05379
53.41821896,4615334.118,-2608.350112,1313,184.8723177,111.9563666,33294.89462,225.073932,0.007263999,0.004149819,60461.29537,0.339062045,0.940764014,0,197284.7381,-10.14787532,17887.64989
53.42169118,4615634.118,-2608.754013,1313,353.4026894,279.3906962,33297.96577,58.33725175,0.007289027,0.003198422,60469.66108,0.339970323,-0.940436165,0,197282.0679,-10.13955039,17887.24599
53.42516341,4615934.118,-2609.157913,1314,185.30934,110.2052125,33301.04526,228.22359,0.007312434,0.004129063,60478.04988,0.339265999,0.940690482,0,197279.3797,-10.14539632,17886.84209
53.42863563,4616234.118,-2609.561814,1314,352.9491965,276.7534394,33304.11847,62.37601377,0.007334094,0.003228358,60486.42196,0.340255204,-0.94033313,0,197276.6759,-10.13696654,17886.43819
53.43210785,4616534.118,-2609.965715,1315,185.7310467,108.4475468,33307.20074,231.3857295,0.007354118,0.004106358,60494.8191,0.339479599,0.940613418,0,197273.9586,-10.14290299,17886.03429
53.43558007,4616834.118,-2610.369615,1315,352.5380573,274.1669756,33310.27607,66.36956515,0.007372388,0.003260264,60503.19773,0.34053018,-0.940233586,0,197271.2302,-10.13439628,17885.63038
53.4390523,4617134.118,-2610.773516,1316,186.1358776,106.6810483,33313.361,234.5618669,0.007389005,0.004081822,60511.60292,0.339700215,0.940533766,0,197268.493,-10.14039525,17885.22648
53.44252452,4617434.118,-2611.177416,1316,352.1703753,271.6316579,33316.4385,70.3167627,0.007403863,0.003293915,60519.98824,0.340789591,-0.940139593,0,197265.7493,-10.13183977,17884.82258
53.44599674,4617734.118,-2611.581317,1317,186.5222618,104.9033976,33319.52595,237.7535374,0.007417052,0.004055584,60528.40106,0.339925036,0.940452535,0,197263.0014,-10.13787307,17884.41868
53.44946896,4618034.118,-2611.985217,1317,351.8467557,269.1473502,33322.60565,74.21696911,0.007428483,0.003329081,60536.79314,0.341028497,-0.940052958,0,197260.2517,-10.12929714,17884.01478
53.45294118,4618334.118,-2612.389118,1318,186.8886256,103.1122807,33325.69542,240.9622863,0.007438228,0.004027787,60545.21305,0.340151109,0.94037079,0,197257.5024,-10.1353365,17883.61088
53.45641341,4618634.118,-2612.793018,1318,351.5673441,266.7134614,33328.77731,78.0700142,0.007446218,0.003365521,60553.61189,0.33824359,-0.941058592,0,197254.7559,-10.12676844,17883.20698
53.45988563,4618934.118,-2613.196919,1319,187.2200949,101.2858503,33331.84198,244.2029668,0.007452431,0.004006961,60561.9642,0.337373035,0.94137104,0,197252.0144,-10.13279405,17882.80308
53.46335785,4619234.118,-2613.600819,1319,351.3274972,264.3121391,33334.89884,81.88052311,0.0074569,0.00340303,60570.29556,0.338432207,-0.940990776,0,197249.2803,-10.12425375,17882.39918
53.46683007,4619534.118,-2614.00472,1320,187.5447058,99.45141603,33337.96535,247.4475277,0.00745966,0.003976543,60578.65364,0.337592551,0.94129234,0,197246.5559,-10.13022906,17881.99528
53.4703023,4619834.118,-2614.40862,1320,351.1311371,261.9590532,33341.02431,85.64456347,0.007460684,0.003441356,60586.99154,0.338590686,-0.940933764,0,197243.8434,-10.121753,17881.59138
53.47377452,4620134.118,-2614.812521,1321,187.8447903,97.59679683,33344.09239,250.7136316,0.007459987,0.003945019,60595.35464,0.33780427,0.941216381,0,197241.1452,-10.12765013,17881.18748
53.47724674,4620434.118,-2615.216421,1321,350.9773619,259.6525338,33347.1534,89.36303595,0.007457564,0.003480263,60603.69887,0.338717352,-0.940888174,0,197238.4633,-10.1192661,17880.78358
53.48071896,4620734.118,-2615.620322,1322,188.1188687,95.71974208,33350.22274,254.0027609,0.007453413,0.003912554,60612.06621,0.338005038,0.941144301,0,197235.8001,-10.12505752,17880.37968
53.48419118,4621034.118,-2616.024222,1322,350.8650197,257.3906504,33353.2857,93.0370989,0.007447546,0.003519524,60620.41651,0.338811312,-0.940854343,0,197233.1578,-10.11679291,17879.97578
53.48766341,4621334.118,-2616.428123,1323,188.3655155,93.81804304,33356.35603,257.3163515,0.007439946,0.003879311,60628.7873,0.338191765,0.941077218,0,197230.5386,-10.12245153,17879.57188
53.49113563,4621634.118,-2616.832023,1323,350.7927628,255.1712618,33359.42081,96.66811431,0.00743064,0.003558924,60637.14335,0.33887238,-0.940832349,0,197227.9445,-10.11433321,17879.16798
53.49460785,4621934.118,-2617.235924,1324,188.583371,91.88954154,33362.49183,260.655781,0.007419602,0.003845449,60645.5168,0.338361477,0.941016212,0,197225.3778,-10.11983249,17878.76408
53.49808007,4622234.118,-2617.639825,1324,350.7590973,252.9920629,33365.5583,100.2575978,0.007406868,0.003598261,60653.87821,0.338901003,-0.94082204,0,197222.8404,-10.11188673,17878.36018
53.5015523,4622534.118,-2618.043725,1325,188.7711534,89.93213795,33368.62973,264.0223569,0.007392407,0.003811126,60662.25355,0.338511369,0.940962302,0,197220.3346,-10.11720076,17877.95627
53.50502452,4622834.118,-2618.447626,1325,350.7624279,250.8506256,33371.69771,103.8071738,0.007376259,0.003637346,60670.61986,0.338898167,-0.940823061,0,197217.8623,-10.10945313,17877.55237
53.50849674,4623134.118,-2618.851526,1326,188.9276693,87.94379821,33374.76928,267.4173051,0.007358395,0.003776492,60678.99634,0.33863886,0.940916427,0,197215.4256,-10.11455676,17877.14847
53.51196896,4623434.118,-2619.255427,1326,350.8010967,248.744434,33377.83859,107.3185367,0.007338851,0.003676011,60687.36705,0.338865312,-0.940834896,0,197213.0263,-10.10703202,17876.74457
53.51544118,4623734.118,-2619.659327,1327,189.0518239,85.92255941,33380.91004,270.8417606,0.007317608,0.003741689,60695.74399,0.338741647,0.940879427,0,197210.6664,-10.11190092,17876.34067
53.51891341,4624034.118,-2620.063228,1327,350.8734162,246.6709128,33383.98047,110.7934173,0.007294692,0.003714099,60704.11853,0.338804248,-0.940856887,0,197208.3479,-10.10462293,17875.93677
53.52238563,4624334.118,-2620.467128,1328,189.1426292,83.86653398,33387.05158,274.2967581,0.007270097,0.003706855,60712.49529,0.338817753,0.940852024,0,197206.0725,-10.10923369,17875.53287
53.52585785,4624634.118,-2620.871029,1328,350.9776958,244.6274498,33390.12292,114.2335566,0.007243835,0.003751476,60720.87306,0.338717075,-0.940888274,0,197203.842,-10.10222536,17875.12897
53.52933007,4624934.118,-2621.274929,1329,189.1992118,81.77391206,33393.19346,277.7832248,0.007215922,0.003672116,60729.24905,0.338865573,0.940834801,0,197201.6582,-10.10655556,17874.72507
53.5328023,4625234.118,-2621.67883,1329,351.112263,242.6114117,33396.26546,117.6406842,0.007186347,0.003788022,60737.62943,0.338606112,-0.940928213,0,197199.5229,-10.09983874,17874.32117
53.53627452,4625534.118,-2622.08273,1330,189.2208187,79.64296214,33399.33525,281.3019739,0.007155151,0.003637595,60746.00413,0.338883915,0.940828195,0,197197.4376,-10.10386706,17873.91727
53.53974674,4625834.118,-2622.486631,1330,351.2754794,240.6201542,33402.40769,121.0165016,0.007122297,0.003823631,60754.38646,0.338473834,-0.940975804,0,197195.404,-10.09746245,17873.51337
53.54321896,4626134.118,-2622.890531,1331,189.2068223,77.47202992,33405.47656,284.8536993,0.007087859,0.003603404,60762.75942,0.338872028,0.940832476,0,197193.4236,-10.10116873,17873.10947
53.54669118,4626434.118,-2623.294432,1331,351.4657521,238.6510276,33408.54919,124.3626714,0.007051768,0.003858217,60771.14303,0.338322818,-0.941030112,0,197191.4979,-10.09509584,17872.70557
53.55016341,4626734.118,-2623.698332,1332,189.1567247,75.25953536,33411.617,288.4389715,0.007014132,0.00356965,60779.51388,0.338829637,0.940847744,0,197189.6285,-10.09846114,17872.30167
53.55363563,4627034.118,-2624.102233,1332,351.681541,236.7013763,33414.68957,127.6808086,0.006974848,0.003891706,60787.89811,0.338155697,-0.941090179,0,197187.8166,-10.0927382,17871.89777
53.55710785,4627334.118,-2624.506133,1333,189.0701606,73.00396805,33417.75621,292.0582337,0.00693406,0.003536432,60796.26653,0.338756952,0.940873917,0,197186.0637,-10.09574492,17871.49387
53.56058007,4627634.118,-2624.910034,1333,351.9213634,234.7685354,33420.82848,130.9724771,0.006891633,0.003924034,60804.65072,0.337975124,-0.941155043,0,197184.3711,-10.09038881,17871.08997
53.5640523,4627934.118,-2625.313934,1334,188.9468999,70.70388102,33423.89387,295.7117994,0.006847746,0.003503845,60813.01648,0.338654685,0.940910731,0,197182.7398,-10.09302069,17870.68607
53.56752452,4628234.118,-2625.717835,1334,352.1837948,232.8498218,33426.96561,134.2391871,0.006802228,0.003955153,60821.4,0.337783738,-0.94122375,0,197181.1712,-10.08804691,17870.28216
53.57099674,4628534.118,-2626.121736,1335,188.7868508,68.357883,33430.02968,299.3998489,0.006755295,0.00347198,60829.76293,0.33852405,0.940957739,0,197179.6664,-10.09028912,17869.87826
53.57446896,4628834.118,-2626.525636,1335,352.4674689,230.9425232,33433.10068,137.4823956,0.006706745,0.00398502,60838.14518,0.33758414,-0.941295357,0,197178.2263,-10.08571171,17869.47436
53.57794118,4629134.118,-2626.929537,1336,188.5900621,65.9646293,33436.16339,303.1224264,0.006656825,0.003440923,60846.50518,0.338366761,0.941014312,0,197176.852,-10.08755092,17869.07046
53.58141341,4629434.118,-2627.333437,1336,352.7710752,229.0438828,33439.23345,140.7035086,0.006605303,0.004013603,60854.88562,0.337378876,-0.941368947,0,197175.5444,-10.08338242,17868.66656
53.58488563,4629734.118,-2627.737338,1337,188.3567268,63.52281124,33442.29479,306.8794364,0.006552457,0.003410759,60863.24267,0.338185013,0.941079644,0,197174.3044,-10.08480682,17868.26266
53.58835785,4630034.118,-2628.141238,1337,353.0933551,227.1510809,33445.36372,143.903884,0.00649803,0.004040874,60871.6208,0.337170417,-0.941443631,0,197173.1327,-10.08105823,17867.85876
53.59183007,4630334.118,-2628.545139,1338,188.0871858,61.03114412,33448.42372,310.6706392,0.006442323,0.003381571,60879.97493,0.337981468,0.941152765,0,197172.0301,-10.08205758,17867.45486
53.5953023,4630634.118,-2628.949039,1338,353.433098,225.2612127,33451.49137,147.0848358,0.00638506,0.004066809,60888.35033,0.336961148,-0.941518552,0,197170.9973,-10.07873832,17867.05096
53.59877452,4630934.118,-2629.35294,1339,187.7819336,58.48835352,33454.55005,314.4956455,0.00632656,0.003353442,60896.70164,0.337759222,0.941232547,0,197170.0348,-10.07930398,17866.64706
53.60224674,4631234.118,-2629.75684,1339,353.7891359,223.3712635,33457.6163,150.2476383,0.006266534,0.004091389,60905.07397,0.33675336,-0.941592892,0,197169.1433,-10.07642185,17866.24316
53.60571896,4631534.118,-2630.160741,1340,187.4416242,55.8931595,33460.67373,318.3539091,0.006205313,0.003326455,60913.42262,0.337521774,0.941317721,0,197168.3231,-10.07654685,17865.83926
53.60919118,4631834.118,-2630.564641,1340,354.1603389,221.4780788,33463.73847,153.3935311,0.006142601,0.004114593,60921.79163,0.336549238,-0.94166587,0,197167.5747,-10.074108,17865.43536
53.61266341,4632134.118,-2630.968542,1341,187.0670796,53.2442583,33466.79473,322.2447191,0.006078735,0.003300694,60930.13784,0.337272978,0.941406893,0,197166.8984,-10.07378701,17865.03146
53.61613563,4632434.118,-2631.372442,1341,354.5456093,219.5783306,33469.85792,156.5237241,0.006013419,0.004136403,60938.50337,0.336350858,-0.941736747,0,197166.2944,-10.07179593,17864.62756
53.61960785,4632734.118,-2631.776343,1342,186.6592986,50.54030037,33472.91311,326.1671899,0.005946985,0.003276246,60946.84742,0.337016997,0.941498563,0,197165.7631,-10.07102533,17864.22366
53.62308007,4633034.118,-2632.180243,1342,354.9438765,217.6684778,33475.97473,159.639402,0.005879149,0.004156795,60955.20942,0.336160178,-0.941804828,0,197165.3045,-10.06948482,17863.81976
53.6265523,4633334.118,-2632.584144,1343,186.219468,47.77986391,33479.02896,330.1202498,0.005810232,0.003253199,60963.55162,0.336758243,0.941591146,0,197164.9186,-10.06826266,17863.41586
53.63002452,4633634.118,-2632.988044,1343,355.3540921,215.7447206,33482.08903,162.7417292,0.005739964,0.004175748,60971.91016,0.335979035,-0.941869464,0,197164.6056,-10.06717384,17863.01196
53.63349674,4633934.118,-2633.391945,1344,185.7489738,44.96142193,33485.14244,334.1026298,0.00566865,0.003231646,60980.25088,0.336501308,0.941682998,0,197164.3653,-10.06549989,17862.60806
53.63696896,4634234.118,-2633.795846,1344,355.775225,213.8029466,33488.20104,165.8318544,0.005596043,0.004193232,60988.60613,0.335809139,-0.941930052,0,197164.1975,-10.06486217,17862.20415
53.64044118,4634534.118,-2634.199746,1345,185.2494134,42.08330101,33491.25378,338.1128502,0.005522424,0.003211681,60996.9458,0.336250895,0.941772443,0,197164.1021,-10.06273789,17861.80025
53.64391341,4634834.118,-2634.603647,1345,356.2062569,211.8386678,33494.311,168.9109142,0.005447574,0.004209217,61005.29806,0.335652069,-0.941986034,0,197164.0789,-10.06254899,17861.39635
53.64738563,4635134.118,-2635.007547,1346,184.722608,39.1436289,33497.36324,342.1492086,0.005371747,0.003193399,61013.63712,0.336011729,0.941857801,0,197164.1274,-10.05997754,17860.99245
53.65085785,4635434.118,-2635.411448,1346,356.6461781,209.8469451,33500.41924,171.9800371,0.005294755,0.004223666,61021.98681,0.335509267,-0.942036906,0,197164.2473,-10.06023349,17860.58855
53.65433007,4635734.118,-2635.815348,1347,184.1706132,36.14026745,33503.47116,346.2097683,0.005216821,0.003176899,61030.32575,0.335788468,0.941937421,0,197164.4381,-10.05721973,17860.18465
53.6578023,4636034.118,-2636.219249,1347,357.0939836,207.8222984,33506.52613,175.0403469,0.005137794,0.004236537,61038.6734,0.335382037,-0.942082209,0,197164.6993,-10.05791486,17859.78075
53.66127452,4636334.118,-2636.623149,1348,183.5957286,33.07072669,33509.57793,350.2923484,0.005057862,0.003162283,61047.01275,0.335585605,0.942009714,0,197165.0302,-10.05446529,17859.37685
53.66474674,4636634.118,-2637.02705,1348,357.5486697,205.7585976,33512.63211,178.0929661,0.004976911,0.004247784,61055.359,0.335271535,-0.942121541,0,197165.4303,-10.05559231,17858.97295
53.66821896,4636934.118,-2637.43095,1349,183.0005035,29.9320546,33515.68398,354.3945181,0.004895095,0.003149648,61063.6993,0.335407362,0.942073193,0,197165.8988,-10.05171509,17858.56905
53.67169118,4637234.118,-2637.834851,1349,358.0092306,203.6489306,33518.73764,181.1390184,0.004812339,0.004257357,61072.0449,0.33517877,-0.942154548,0,197166.4349,-10.05326505,17858.16515
53.67516341,4637534.118,-2638.238751,1350,182.3877383,26.72069596,33521.78979,358.5135941,0.004728764,0.003139095,61080.38674,0.33525758,0.942126507,0,197167.0378,-10.04896993,17857.76125
53.67863563,4637834.118,-2638.642652,1350,358.4746553,201.4854417,33524.84324,184.1796313,0.004644328,0.004265201,61088.73252,0.335104594,-0.942180933,0,197167.7065,-10.05093229,17857.35735
53.68210785,4638134.118,-2639.046552,1351,181.760481,23.43231216,33527.8959,2.646644568,0.004559125,0.003130718,61097.0765,0.335139611,0.942168478,0,197168.44,-10.04623062,17856.95345
53.68558007,4638434.118,-2639.450453,1351,358.9439248,199.2591324,33530.94948,187.215939,0.004473146,0.00427126,61105.42339,0.335049703,-0.942200455,0,197169.2374,-10.04859327,17856.54955
53.6890523,4638734.118,-2639.854353,1352,181.1220154,20.06155199,33534.00286,6.790499759,0.00438646,0.003124609,61113.77012,0.33505621,0.942198141,0,197170.0976,-10.04349789,17856.14565
53.69252452,4639034.118,-2640.258254,1352,359.4160093,196.9596153,33537.05693,190.2490845,0.004299084,0.004275476,61122.11911,0.335014626,-0.942212927,0,197171.0194,-10.04624722,17855.74175
53.69599674,4639334.118,-2640.662154,1353,180.4758426,16.60176106,33540.11127,10.94177075,0.004211073,0.003120851,61130.46921,0.335009434,0.942214773,0,197172.0016,-10.04077249,17855.33785
53.69946896,4639634.118,-2641.066055,1353,359.8898654,194.5748081,33543.16622,193.280222,0.004122461,0.00427779,61138.82136,0.334999727,-0.942218225,0,197173.043,-10.04389342,17854.93395
53.70294118,4639934.118,-2641.469955,1354,179.8256527,13.04461491,33546.22174,15.0968767,0.004033298,0.003119517,61147.17546,0.335000554,0.942217931,0,197174.1421,-10.03805509,17854.53004
53.70641341,4640234.118,-2641.873856,1354,360.3644332,192.0905507,33549.27795,196.3105195,0.003943629,0.004278146,61155.53182,0.335005194,-0.942216281,0,197175.2978,-10.04153114,17854.12614
53.70988563,4640534.118,-2642.277757,1355,179.1752887,9.379657228,33552.3349,19.25208132,0.003853508,0.003120671,61163.89057,0.335029988,0.942207465,0,197176.5085,-10.03534633,17853.72224
53.71335785,4640834.118,-2642.681657,1355,360.8386337,189.4901261,33555.39277,199.3411607,0.003762983,0.004276493,61172.25223,0.335031038,-0.942207092,0,197177.7727,-10.03915967,17853.31834
53.71683007,4641134.118,-2643.085558,1356,178.5287003,5.593720728,33558.45136,23.40353797,0.003672122,0.003124359,61180.61624,0.335097255,0.942183544,0,197179.089,-10.03264683,17852.91444
53.7203023,4641434.118,-2643.489458,1356,361.3113658,186.7536601,33561.51128,202.3733482,0.00358097,0.004272783,61188.98427,0.335077088,-0.942190716,0,197180.4559,-10.03677836,17852.51054
53.72377452,4641734.118,-2643.893359,1357,177.8898909,1.670203919,33564.57175,27.54734272,0.003489619,0.003130613,61197.35418,0.335200957,0.942146654,0,197181.8715,-10.02995715,17852.10664
53.72724674,4642034.118,-2644.297259,1357,361.7815035,183.8573675,33567.63409,205.4083055,0.003398103,0.00426698,61205.7296,0.335142986,-0.942167278,0,197183.3345,-10.03438657,17851.70274
53.73071896,4642334.118,-2644.70116,1357,537.2628578,357.5881731,33570.69666,31.67959383,0.003306552,0.003139445,61214.10602,0.3353388,0.942097601,0,197184.8429,-10.0272778,17851.29884
53.73419118,4642634.118,-2645.10506,1358,362.2478927,180.772615,33573.76178,208.44728,0.003214981,0.004259056,61222.4898,0.335228183,-0.942136968,0,197186.3951,-10.03198369,17850.89494
53.73766341,4642934.118,-2645.508961,1358,536.6515278,353.3212581,33576.82666,35.79645531,0.003123569,0.003150846,61230.87332,0.335507639,0.942037485,0,197187.9892,-10.02460926,17850.49104
53.74113563,4643234.118,-2645.912861,1359,362.709349,177.4647655,33579.89489,211.4915446,0.003032311,0.004248995,61239.26635,0.335331932,-0.942100045,0,197189.6236,-10.02956918,17850.08714
53.74460785,4643534.118,-2646.316762,1359,536.0596922,348.8363169,33582.9623,39.89422225,0.002941442,0.003164786,61247.65754,0.335703571,0.941967681,0,197191.2962,-10.02195199,17849.68324
53.74808007,4643834.118,-2646.720662,1360,363.1646549,173.8917874,33586.03391,214.5424007,0.002850939,0.004236796,61256.0606,0.335453292,-0.94205684,0,197193.0053,-10.02714252,17849.27934
53.7515523,4644134.118,-2647.124563,1360,535.4909421,344.0918699,33589.10404,43.96938467,0.002761104,0.003181211,61264.46001,0.335922043,0.941889793,0,197194.7488,-10.01930637,17848.87544
53.75502452,4644434.118,-2647.528463,1361,363.6125581,170.0026532,33592.17927,217.6011792,0.002671895,0.004222473,61272.87377,0.335591115,-0.942007751,0,197196.5248,-10.02470327,17848.47154
53.75849674,4644734.118,-2647.932364,1361,534.9486089,339.0363697,33595.25231,48.01868715,0.002583693,0.003200044,61281.28189,0.336158,0.941805606,0,197198.3313,-10.01667278,17848.06764
53.76196896,4645034.118,-2648.336264,1362,364.0517699,165.7356488,33598.33137,220.6692418,0.002496447,0.004206055,61289.70689,0.335744053,-0.941953253,0,197200.1663,-10.02225102,17847.66374
53.76544118,4645334.118,-2648.740165,1362,534.4357112,333.6065201,33601.40749,52.03918123,0.002410621,0.003221185,61298.1242,0.336406049,0.941717033,0,197202.0277,-10.01405156,17847.25984
53.76891341,4645634.118,-2649.144065,1363,364.4809652,161.0169292,33604.49052,223.747981,0.00232617,0.004187591,61306.56082,0.335910556,-0.941893889,0,197203.9135,-10.01978545,17846.85593
53.77238563,4645934.118,-2649.547966,1363,533.9549122,327.7261534,33607.56986,56.02826817,0.002243647,0.003244514,61314.98774,0.336660624,0.941626053,0,197205.8215,-10.01144299,17846.45203
53.77585785,4646234.118,-2649.951867,1364,364.8987826,155.7600701,33610.65694,226.8388194,0.002163036,0.004167142,61323.43623,0.336088871,-0.941830277,0,197207.7497,-10.01730628,17846.04813
53.77933007,4646534.118,-2650.355767,1364,533.5084874,321.3067382,33613.73965,59.98373038,0.00208498,0.00326989,61331.87314,0.336916167,0.94153465,0,197209.6959,-10.00884733,17845.64423
53.7828023,4646834.118,-2650.759668,1365,365.3038265,149.8680976,33616.83083,229.9432076,0.002009516,0.00414479,61340.3336,0.336277054,-0.941763103,0,197211.6579,-10.0148133,17845.24033
53.78627452,4647134.118,-2651.163568,1365,533.0983061,314.2515145,33619.91702,63.90375051,0.001937378,0.003297151,61348.78081,0.33716729,0.941444751,0,197213.6336,-10.00626482,17844.83643
53.78974674,4647434.118,-2651.567469,1366,365.6946705,143.2405948,33623.01227,233.0626206,0.001868679,0.00412063,61357.2532,0.336472972,-0.941693124,0,197215.6208,-10.01230638,17844.43253
